City Key;WWI City ID;City;State Province;Country;Continent;Sales Territory;Region;Subregion;Location;Latest Recorded Population;Valid From;Valid To;Lineage Key
648;31282;Shelbiana;Kentucky;United States;North America;Southeast;Americas;Northern America;0xE6100000010C6C6E96DC72B642405FAF55278C9F54C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
649;31283;Shelbina;Missouri;United States;North America;Plains;Americas;Northern America;0xE6100000010CC425C79DD2D84340D41632B2BF0257C0;1704;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
650;31284;Shelburn;Indiana;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010C347914F8D4964340F3EDB83C31D955C0;1252;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
651;31285;Shelburn;Louisiana;United States;North America;Southeast;Americas;Northern America;0xE6100000010C7085668D307140400234A55071CE56C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
652;31286;Shelburne;New Hampshire;United States;North America;New England;Americas;Northern America;0xE6100000010C3D88539C59334640A514747BC9C451C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
653;31287;Shelburne;Massachusetts[E];United States;North America;New England;Americas;Northern America;0xE6100000010C2AF812CF7E4B45402EF136250F2C52C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
654;31288;Shelburne;Vermont;United States;North America;New England;Americas;Northern America;0xE6100000010C9012BBB6B7304640096EA46C914E52C0;592;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
655;31289;Shelburne Falls;Massachusetts[E];United States;North America;New England;Americas;Northern America;0xE6100000010C8B87F71C584D4540EF512404502F52C0;1731;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
656;31290;Shelby;Ohio;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010CAC9B4132D3704440CBC639A05BAA54C0;9317;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
657;31291;Shelby;Iowa;United States;North America;Plains;Americas;Northern America;0xE6100000010C7B74D99E0FC24440BF823463D1DC57C0;641;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
658;31292;Shelby;Michigan;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010C075B913DE7CD45406E9CB92C4B9755C0;2065;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
659;31293;Shelby;Nebraska;United States;North America;Plains;Americas;Northern America;0xE6100000010C51CDF6329B984440016C4084385B58C0;714;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
660;31294;Shelby;Mississippi;United States;North America;Southeast;Americas;Northern America;0xE6100000010C546A9B87B8F9404023B42FEA24B156C0;2229;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
661;31295;Shelby;North Carolina;United States;North America;Southeast;Americas;Northern America;0xE6100000010CB73874C46BA541404C2E6B07486254C0;20323;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
662;31296;Shelby;Indiana;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010C3CBC8C0700994440676E748442D655C0;539;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
663;31297;Shelby;Alabama;United States;North America;Southeast;Americas;Northern America;0xE6100000010CFBCDC474218E40406EBF7CB262A555C0;1044;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
664;31298;Shelby;Montana;United States;North America;Rocky Mountain;Americas;Northern America;0xE6100000010C13301576AC404840B590DB8AD8F65BC0;3376;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
665;31299;Shelby;Texas;United States;North America;Southwest;Americas;Northern America;0xE6100000010C373FB44588053E40333FEDA64A2658C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
666;31301;Shelby;Wisconsin;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010C6C9CA80073E24540D88EF3484DCA56C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
667;31302;Shelbyville;Texas;United States;North America;Southwest;Americas;Northern America;0xE6100000010C53DB3CC4F5C23F40EB347799068557C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
668;31303;Shelbyville;Tennessee;United States;North America;Southeast;Americas;Northern America;0xE6100000010C5858703FE0BD41408FB16E17759D55C0;20335;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
669;31330;Shelly;Minnesota;United States;North America;Plains;Americas;Northern America;0xE6100000010C25500EB0A0BA474099E83DDF603458C0;191;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
670;32063;South China;Maine;United States;North America;New England;Americas;Northern America;0xE6100000010CDC7D33D6A3324640DB3D2FCB8D6451C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
671;32064;South Cle Elum;Washington;United States;North America;Far West;Americas;Northern America;0xE6100000010CD1D67734C4974740ED951EF2BB3C5EC0;532;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
672;32065;South Coatesville;Pennsylvania;United States;North America;Mideast;Americas;Northern America;0xE6100000010C867071F9B4FC4340B05EA0FF79F452C0;1303;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
673;32066;South Coffeyville;Oklahoma;United States;North America;Southwest;Americas;Northern America;0xE6100000010C65C5E3EFCD7F4240AD9E5EEC37E957C0;785;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
674;32067;South Colton;New York;United States;North America;Mideast;Americas;Northern America;0xE6100000010C5ADD45F35B414640BFB67EFACFB852C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
675;32068;South Congaree;South Carolina;United States;North America;Southeast;Americas;Northern America;0xE6100000010C57D2E5289BF4404065C97784AE4854C0;2306;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
676;32069;South Connellsville;Pennsylvania;United States;North America;Mideast;Americas;Northern America;0xE6100000010CDDC8E13895FF4340EF6998EB7EE553C0;1970;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
677;32070;South Corning;New York;United States;North America;Mideast;Americas;Northern America;0xE6100000010C8ACA8635950F45404B901150614253C0;1145;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
678;32071;South Creek;Washington;United States;North America;Far West;Americas;Northern America;0xE6100000010C2C8E14DBEE7F4740949AE21618995EC0;2507;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
679;32072;South Dartmouth;Massachusetts[E];United States;North America;New England;Americas;Northern America;0xE6100000010C7A5B9F28BFCB44403B4A6FC93BBC51C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
680;32073;South Dayton;New York;United States;North America;Mideast;Americas;Northern America;0xE6100000010C67E9AFFC9E2E4540F8F47DDD8EC353C0;620;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
681;32074;South Daytona;Florida;United States;North America;Southeast;Americas;Northern America;0xE6100000010CFB287EE7722A3D404B5645B8494054C0;12252;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
682;32075;South Deerfield;Massachusetts[E];United States;North America;New England;Americas;Northern America;0xE6100000010C23C8F77B183D4540F534BB49E72652C0;1880;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
683;32076;South Dennis;Massachusetts[E];United States;North America;New England;Americas;Northern America;0xE6100000010CB464445843D84440ED157195028A51C0;3643;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
684;32077;South Dos Palos;California;United States;North America;Far West;Americas;Northern America;0xE6100000010C7F839B31717B4240315EF3AACE295EC0;1620;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
685;32078;South Duxbury;Massachusetts[E];United States;North America;New England;Americas;Northern America;0xE6100000010CED0F94DBF602454004AF963BB3AB51C0;3360;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
686;32079;South El Monte;California;United States;North America;Far West;Americas;Northern America;0xE6100000010C636F7374A606414055072FB0FD825DC0;20116;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
687;32080;South Elgin;Illinois;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010C677110BE41FF444092A86109B51256C0;21985;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
688;32081;South Eliot;Maine;United States;North America;New England;Americas;Northern America;0xE6100000010C0964C0A3D78D45404F571C73C3B151C0;3550;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
689;32082;South English;Iowa;United States;North America;Plains;Americas;Northern America;0xE6100000010C331AF9BCE2B94440876EF607CA0557C0;212;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
690;32083;South Euclid;Ohio;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010C00259930F5C24440067C235F2E6154C0;22295;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
691;32084;South Fallsburg;New York;United States;North America;Mideast;Americas;Northern America;0xE6100000010CC8FB82273EDC4440DB5DB1D098A852C0;2870;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
692;32085;South Farmingdale;New York;United States;North America;Mideast;Americas;Northern America;0xE6100000010C5D177E703E5C44407F8D7FFA2A5C52C0;14486;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
693;32086;South Floral Park;New York;United States;North America;Mideast;Americas;Northern America;0xE6100000010CF8C5A52A6D5B4440D29AD5F1CE6C52C0;1764;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
694;32087;South Fontana;California;United States;North America;Far West;Americas;Northern America;0xE6100000010CB443577D09084140213020C54A5F5DC0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
695;32088;South Fork;Missouri;United States;North America;Plains;Americas;Northern America;0xE6100000010CF4119D0A5D504240B61C9E149CFD56C0;241;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
696;32089;South Fork;Colorado;United States;North America;Rocky Mountain;Americas;Northern America;0xE6100000010CCCD7C0B1C2D542408A8ADDE3F1A85AC0;386;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
697;32090;South Fork;Kentucky;United States;North America;Southeast;Americas;Northern America;0xE6100000010C8E017E326BB442401D797B6B3B2F55C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
698;32091;South Fork;Pennsylvania;United States;North America;Mideast;Americas;Northern America;0xE6100000010CF878D78F032F4440168D1079A6B253C0;928;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
699;32092;South Fulton;Tennessee;United States;North America;Southeast;Americas;Northern America;0xE6100000010C5CA0EE4D1D4042406E5EE685053856C0;2354;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
700;32093;South Garcia;New Mexico;United States;North America;Southwest;Americas;Northern America;0xE6100000010C2C8A0DCCC070414072F096F52CC55AC0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
701;32094;South Gastonia;North Carolina;United States;North America;Southeast;Americas;Northern America;0xE6100000010C0F70F728129C4140925D6919294D54C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
702;31764;Slater;Wyoming;United States;North America;Rocky Mountain;Americas;Northern America;0xE6100000010C4B051555BFEF44406E10525C7A345AC0;80;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
703;32095;South Gate;Maryland;United States;North America;Mideast;Americas;Northern America;0xE6100000010CC320FAFF829043409A9658190D2853C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
704;32316;Spear;North Carolina;United States;North America;Southeast;Americas;Northern America;0xE6100000010CF5143944DC024240217F1FC4848154C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
705;32317;Spearfish;South Dakota;United States;North America;Plains;Americas;Northern America;0xE6100000010C3B281719D33E4640E28A30EAFFF659C0;10494;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
706;32318;Spearman;Texas;United States;North America;Southwest;Americas;Northern America;0xE6100000010C9D0FCF1264194240EF3A1BF24F4C59C0;3368;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
707;32319;Spearsville;Louisiana;United States;North America;Southeast;Americas;Northern America;0xE6100000010C203BB9F0CD77404065879DCEBA2657C0;137;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
708;32320;Spearville;Kansas;United States;North America;Plains;Americas;Northern America;0xE6100000010CD8BC056DCDEC424074F5BE4C6FF058C0;773;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
709;32321;Speculator;New York;United States;North America;Mideast;Americas;Northern America;0xE6100000010C0A52842FA7BF45405D363AE7279752C0;324;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
710;32322;Speed;Kansas;United States;North America;Plains;Americas;Northern America;0xE6100000010C59EA0F83AFD64340BA70D696F0DA58C0;37;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
711;32323;Speed;North Carolina;United States;North America;Southeast;Americas;Northern America;0xE6100000010C5BD5ED47E5FB4140ADA81CEE7E5C53C0;80;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
712;32324;Speedway;Indiana;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010C9A1B1DA1B0E64340DBE44B031A9155C0;11812;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
713;32325;Speer;Oklahoma;United States;North America;Southwest;Americas;Northern America;0xE6100000010CCB55556B060F4140A05F70DA17E557C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
714;32326;Speers;Pennsylvania;United States;North America;Mideast;Americas;Northern America;0xE6100000010C50A6762BF00F4440614150244EF853C0;1154;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
715;32327;Speight;Kentucky;United States;North America;Southeast;Americas;Northern America;0xE6100000010CD87F9D9B36A342404E5E6402FEAB54C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
716;32328;Spelter;West Virginia;United States;North America;Southeast;Americas;Northern America;0xE6100000010CFB1EF5D72BAC43404A8160E9571454C0;346;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
717;32329;Spenard;Alaska;United States;North America;Far West;Americas;Northern America;0xE6100000010CD014956824984E40A35E4B2301BD62C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
718;32330;Spencer;Virginia;United States;North America;Southeast;Americas;Northern America;0xE6100000010C094DB791574F42407CF88D0A770054C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
719;32331;Spencer;Louisiana;United States;North America;Southeast;Americas;Northern America;0xE6100000010CB709F7CABC5E4040EB84E16D6F0857C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
720;32332;Spencer;Oklahoma;United States;North America;Southwest;Americas;Northern America;0xE6100000010C554AE7B56DC34140D81D67A7AA5958C0;3912;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
721;32333;Spencer;Idaho;United States;North America;Rocky Mountain;Americas;Northern America;0xE6100000010C8363E0CA232E4640A0FF1EBCF60B5CC0;37;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
722;32334;Spencer;South Dakota;United States;North America;Plains;Americas;Northern America;0xE6100000010C2C02AD0A1EDD4540ACDE86BDF56558C0;154;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
723;32335;Spencer;New York;United States;North America;Mideast;Americas;Northern America;0xE6100000010C31A9EB9ADA1A4540387C77D0911F53C0;759;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
724;32336;Spencer;Massachusetts[E];United States;North America;New England;Americas;Northern America;0xE6100000010CCAABCEC53A1F4540CFBA46CB81FF51C0;5700;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
725;32337;Spencer;Wisconsin;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010CF5E7ECAEFD60464078DA75CAFE9256C0;1925;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
726;32338;Spencer;Iowa;United States;North America;Plains;Americas;Northern America;0xE6100000010C6B042C03189245407570557E3EC957C0;11233;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
727;32339;Spencer;West Virginia;United States;North America;Southeast;Americas;Northern America;0xE6100000010C62ABBAFDA86643404D1B6904765654C0;2322;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
728;32340;Spencer;Indiana;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010CB6700FF8B2A44340A98020E5CCB055C0;2217;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
729;32341;Spencer;Nebraska;United States;North America;Plains;Americas;Northern America;0xE6100000010C36F0598DDB6F4540EA1CA8F8E4AC58C0;455;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
730;32342;Spencer;Ohio;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010CC19D55B0D78C4440CEC7B5A1E28754C0;753;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
731;32343;Spencer;North Carolina;United States;North America;Southeast;Americas;Northern America;0xE6100000010CA301614C9FD841401D3D7E6FD31B54C0;3267;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
732;32344;Spencer;Tennessee;United States;North America;Southeast;Americas;Northern America;0xE6100000010C4B13002DA7DF4140A19D7873DD5D55C0;1601;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
733;32345;Spencer Mountain;North Carolina;United States;North America;Southeast;Americas;Northern America;0xE6100000010CA4784B2833A7414031F8EA99144754C0;37;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
734;32346;Spencerport;New York;United States;North America;Mideast;Americas;Northern America;0xE6100000010C00EBCC98DD97454024D63D0D737353C0;3601;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
735;32347;Spencerville;Ohio;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010C2272FA7ABE5A4440C042E6CAA01655C0;2223;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
736;31730;Skillman;New Jersey;United States;North America;Mideast;Americas;Northern America;0xE6100000010C53AF5B04C6354440EDC33016BCAD52C0;242;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
737;31731;Skime;Minnesota;United States;North America;Plains;Americas;Northern America;0xE6100000010C9A907B5F01464840A92E85AC93E657C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
